fuel,source_line,parameter,raw_value,code_effect_if_exact_fuel_lookup,admission,scope,reason,source,implementation
Shoreline Wave,20,ramp_limit_down,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L20,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Shoreline Wave,20,p_min_pu,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L20,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Shoreline Wave,20,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L20,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Shoreline Wave,20,start_up_cost,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L20,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Shoreline Wave,20,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L20,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,committable,FALSE,FALSE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,min_up_time,0,0,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,min_down_time,0,0,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,ramp_limit_up,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,ramp_limit_down,999,1.0,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,p_min_pu,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,start_up_cost,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Tidal Barrage and Tidal Stream,21,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L21,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,committable,TRUE,TRUE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,min_up_time,394,394,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,min_down_time,276,276,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,ramp_limit_up,3.965,0.03965,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,ramp_limit_down,3.965,0.03965,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,p_min_pu,35.7,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,start_up_cost,38,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Gas,22,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L22,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,committable,TRUE,TRUE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,min_up_time,394,394,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,min_down_time,276,276,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,ramp_limit_up,3.965,0.03965,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,ramp_limit_down,3.965,0.03965,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,p_min_pu,35.7,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,start_up_cost,38,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CCS Biomass,23,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L23,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,committable,TRUE,TRUE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,min_up_time,106.9,106,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,min_down_time,63,63,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,ramp_limit_up,14.37,0.1437,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,ramp_limit_down,14.37,0.1437,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,p_min_pu,28.9,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,start_up_cost,20,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Hydrogen,24,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L24,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,committable,TRUE,TRUE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,min_up_time,60,60,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,min_down_time,30,30,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,ramp_limit_up,20,0.2,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,ramp_limit_down,20,0.2,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,p_min_pu,20,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,up_time_before,0,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,start_up_cost,10,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
Fuel Cell,25,p_max_pu,100,not assigned by add_thermal_generators from this CSV field,HOLD,native historical chronology parameter,"CSV presence does not prove use: p_min/p_max, initial uptime and startup cost are not copied by this thermal function.",https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L25,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,committable,TRUE,TRUE only if exact normalized carrier key matches and thermal solve_mode is MILP,HOLD,native historical chronology parameter,LP explicitly disables UC; key normalization can prevent lookup; root config path differs from defaults.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,min_up_time,200,200,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,min_down_time,150,150,HOLD,native historical chronology parameter,Thermal MILP code casts directly to int snapshots; CSV has no unit labels or time conversion; fractional part is truncated.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,ramp_limit_up,5.78,0.057800000000000004,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
CHP,26,ramp_limit_down,5.78,0.057800000000000004,HOLD,native historical chronology parameter,Thermal code comment calls raw value %/hr and divides by100; independent raw-source unit/calibration mapping unresolved.,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/data/generators/generator_data_by_fuel.csv#L26,https://github.com/andrewlyden/PyPSA-GB/blob/8e084afe4fb2d4be86f270d3f12ad3315eee2a3a/scripts/generators/integrate_thermal_generators.py#L1594-L1655
